Date,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2021-09-02,0.006441049564246848,-0.006740421254859741,0.02537215977647156,0.0034050029244889757,0.010757529452646963,-0.0010696881543477144,0.0038546359786799655,0.0047422657409232905,0.009072790491615468,0.010720054084434327,-5.4201344487747605e-05
2021-09-03,-0.006632527585541337,0.0,-0.005726083394891557,-0.006264685486531474,-0.006081601201620601,0.0039690409416948125,-0.0012343157693271989,0.0,-0.008277468882209815,0.001097438537420059,-0.0005991911093200519
2021-09-07,-0.006559685062492604,0.0023398033937391816,-0.005964515771087364,-0.006041591562927384,-0.017305983543397074,0.00025071915239838205,-0.01153332231540305,-0.011081379484943477,-0.013239635111143788,-0.005845722734943437,0.002942475309485326
2021-09-08,-0.009550797836678115,-0.005135963813112765,-0.012828593467569926,-0.002378313056711101,0.0013621923419429027,-0.003826832072001407,0.008612142127495837,0.006017801891985641,0.01793822044829474,-0.00044112123116968327,0.0011409867617719893
2021-09-09,0.00035711083793787957,-0.004927631537407273,0.0020960447729128084,0.002913720161643152,-0.004858080540144916,-0.0037782789764665425,-0.0057846117911330985,-0.021245851200820676,-0.005444158183224079,-0.011544724300755482,-0.0013024247759952923
2021-09-10,-0.00023798890354176372,-0.0064850535969909195,-0.0004182555432259427,-0.007395654204323865,-0.004491207977971534,-0.009861583309397903,-0.004294082867176141,-0.012644849303128813,-0.013973159331688967,-0.009150425033060627,-0.00614045599732993
2021-09-13,-0.00023834637152497784,0.002492178578169524,0.028666993240383576,0.011441815546761491,0.0026480051194441856,0.00031921536943113615,0.002503925157801179,0.005549506001570448,-0.0017531050520169789,-0.006156805385951536,0.002460577855025292
2021-09-14,-0.010953508468578899,-0.008642176284953895,-0.014442557976316106,-0.013417056272308825,-0.012031758459543407,-0.001276656240539631,-0.00457917457540491,-0.0021225573983510992,-0.0033659703319598444,-0.0001509407640940541,-0.003327207105048857
2021-09-15,0.010593642293525107,0.004896180373113346,0.03735806719688228,0.009599949590724188,0.010990451388040334,0.00875515020746609,0.003624916925194066,0.0038291328708435213,-0.0013214397892259422,0.0064979337997013165,0.006457363425119045
2021-09-16,-0.010840017303248017,-0.0009505834075613784,-0.011341122361957168,-0.0029052550613960504,-0.006855407602921582,0.0005703676397308399,-0.0033338475229615083,0.0019068332874843108,-0.008381040155749586,-0.0025526066772215694,0.00456698890131868
2021-09-17,-0.020592266170812112,-0.011062443840097691,-0.007446171623674891,-0.004503482909444356,-0.010649951976150152,-0.015575611529322853,-0.005435980210428015,-0.00909458083682424,-0.015421116079162855,0.0009786994940501614,-0.0035178241039754976
2021-09-20,-0.019215645128396575,-0.020096460459722798,-0.03053660903615607,-0.023197464887146024,-0.011469293080519805,-0.018214309295393027,-0.009983273569647455,-0.006847085604642977,-0.0018362109452917386,-0.010435184400707453,-0.02281940981545183
2021-09-21,-0.002392384162784311,-0.004180732663910058,0.0023280658840922897,-0.001368103935100784,-0.005259826834375203,0.00039396417001724693,-0.0011391359659551625,0.0002157191627227828,-0.0027364025839475836,0.0015248881509817291,0.0015028906229699324
2021-09-22,0.010349904055031223,-0.0004939333030643533,0.030834567339196317,0.016712667384566116,0.007931625146249788,0.013709865662986154,0.002851673732054749,0.008427219398368324,-0.000609802729823139,0.0016748983669034878,0.01361796780707003
2021-09-23,0.014240912826586571,0.010253314202820718,0.03503372086173351,0.024521692386546556,0.015334801954572486,0.013395601136466206,0.0036966281055565986,-0.004928240555478691,-0.00533859332217701,0.007220442139370231,0.010144970688263477
2021-09-24,-0.0014780606951141362,0.008192701340258512,0.007521935174295669,0.0052603940828737095,0.002086619524793498,0.0007023666879244495,0.0004252058706111228,-0.011412700133814346,-0.0010733009044031627,-0.004074846278757094,0.003745331586729961
2021-09-27,0.00777089128594155,-0.00012117515391962819,0.035559749495762016,0.013605302835224764,0.0009917336015690115,-0.009699581903263588,-0.004531069473049709,-0.01655378919339523,-0.011820886931336982,-0.014244606347813105,0.005354551415929443
2021-09-28,-0.012362108136724781,-0.024381430915469626,0.0034148948908150345,-0.016520324132292208,-0.01158995921956607,-0.029641167523941303,-0.011806747366856052,-0.005980121149716688,-0.012583473411397872,-0.017140570804010546,-0.01925878464472941
2021-09-29,-0.00408995786869415,-0.0008703267912606449,0.0,0.0007875545507096682,0.0011025641974045097,-0.0012615776767647136,0.009068796523385103,0.006461498220747597,0.01305873022082471,0.007898803097162288,0.0009872825433345778
2021-09-30,-0.01555479643709734,-0.0031112598951206216,-0.015125648595600616,-0.01573587148411837,-0.020522678948625472,-0.007180718031846056,-0.017974646905970282,-0.015939601645957202,-0.007920644696231327,-0.012259550647328532,-0.01665850035130234
2021-10-01,0.015926945987671637,0.01685209718857461,0.0335954830617855,0.016520311334395688,0.013695885735371283,0.015068046148757563,0.002615148088031649,0.010798458037571068,0.0,0.00023560558666302356,0.007523295142225939
2021-10-04,-0.004354613382484107,-0.021605702040619512,0.01634504776986767,-0.008650116474569147,-0.0054447901716592195,-0.0231573473430986,-0.0031876208364033376,0.0011132592318181533,0.013775849739797508,-0.015236037635698696,-0.007909603924436515
2021-10-05,0.00887288456162727,0.014930972585217583,0.005847886540095271,0.019565968814837742,0.01115157130713218,0.014250774495130791,0.00508713737301969,-0.007781556955376523,-0.0024707138724012756,0.005981373865157735,0.004014302185175955
2021-10-06,-0.0018581032469587866,0.001730457610231717,-0.01053785606365143,0.0010374746633496912,0.0044116972305441315,0.0065261482445588825,0.009688968641107465,0.009634767588873716,0.015479902313657146,-0.0018234217441359668,0.003164977946712888
2021-10-07,0.013030519211925773,0.004319511871706094,0.0077121821363710374,0.005958599180302171,0.0077860275901071585,0.00912999547899851,0.004440287731091175,0.0011096492917141987,-0.005335337833395681,0.013263551062121293,0.01555411900475856
2021-10-08,-0.005513056842424091,-0.004914973025928915,0.030794203234755457,0.0048932574153581765,-9.910590229267324e-05,-0.003736905744168073,-0.0011408668959833612,-0.010862330561241307,-0.007356344661797465,-0.005016470734809264,-0.004578620814980838
2021-10-11,0.00012356576922378792,-0.01506558667187885,-0.0037120637917459343,-0.009995117937529718,-0.008023824170653282,-0.0055278287609445975,-0.00028563512839008265,0.0013447902792425026,-0.0135865567928809,-0.00779891764794205,-0.004051659066020785
2021-10-12,0.0013546134955990663,-0.009277827752977807,0.0008871941466364053,-0.0031063549674819058,-0.0032952282048930304,-0.00516141117571467,0.0004283588906184299,0.013428437465627496,0.006730247063416739,-0.004843326475668763,0.007916933689297467
2021-10-13,0.007503276725884245,0.004682558914031132,-0.0008864077308859963,-0.0057125506059810816,0.002103724410623231,0.006119246625352126,0.0018557152379896635,0.005742320746447316,0.011660485258184083,0.0015957044110834762,0.004908860378670887
2021-10-14,0.024294864161189533,0.014107342944874146,0.012242637491829855,0.016714476247903676,0.018896232339823182,0.022544241660185316,0.011255368243788144,0.014053527466902027,0.012294581383801129,0.014338131404622034,0.010476417245929737
2021-10-15,0.0029797978939682945,-0.0023597977469876907,0.004908039440559175,0.014898380811091405,0.009616369686046733,0.008017016426151713,-0.002395569001883202,0.00043305599948118,-0.00288465636999502,0.004947198974071476,0.015309322772905531
2021-10-18,-0.0007131344616772006,0.007718880219291346,0.0006979042841228633,0.00025318464876988855,0.0006803297498914063,0.008466106513041138,-0.00593121042270317,0.001731377116918953,-0.009591724073423014,-0.006798272372323555,0.01222162536974869
2021-10-19,0.005232586901916081,0.009636907578789211,0.011329843671294304,0.009868452772000325,0.005924523029536166,0.009921878433955644,0.00042641396671072584,0.004538039091973589,0.012605635537000115,0.013139366591032653,-0.0028225281779810096
2021-10-20,0.00804436939783959,0.001957593487574849,0.008100631443905382,0.008017903776851742,0.006276301050228694,-0.0027708191639378432,0.005821897105650953,0.015272130613743995,0.015788811913349576,0.01428899043802545,-0.0007339056504743757
2021-10-21,-0.00258180650270734,0.002931779379929278,-0.018464602208032033,-0.00422546015033487,0.002014942762011529,0.0038519340865756924,-0.0012702569550797627,0.003177921218485702,0.0,0.004057868703358558,0.014687394234638607
2021-10-22,-0.001882501919656554,-0.02118892144927431,0.009405978760200329,0.013978817272922495,0.003542953431362905,-0.003459696058115358,0.007774525133227961,0.007180608021151835,0.005081314047530983,0.004041217488828686,-0.0035671155641372465
2021-10-25,0.010020024229188795,0.004354241687198002,0.014667621472713277,-0.0012311261066546564,0.00228998045510842,0.0032825227824850867,-0.0007012729110702498,0.0029356910377695833,-0.004312106322753917,0.0012153810348840555,0.02479899695336618
2021-10-26,0.0028011103027607565,-0.008918441334718974,0.005782421457223075,0.000739708706897213,-0.006188075037378393,0.002831465557816104,0.003509311018063288,0.004599377193647669,0.005376096743452408,0.0049306671059266005,0.00015190865997505298
2021-10-27,-0.014315700571064238,-0.002749657132176897,-0.02874527488965828,-0.016502236717300667,-0.011687043727736102,-0.000878347048492989,-0.0058749138720755045,-0.007284102001317683,-0.006684316840226745,-0.007925944613413116,0.002227173103039437
2021-10-28,0.009918540668363951,0.0032584998861409087,0.007137890654454138,0.012271091833808923,0.012503649779518788,0.01004770105656183,0.0035176441627207122,0.014675004916391288,0.006579775200446836,0.008369520210528059,0.013282907118437048
2021-10-29,-0.0047935285844160624,0.0031231084078917615,-0.006569008901485374,-0.00395831847401118,0.0002872774257494104,0.0042900233138691846,-0.0009813446848551122,-0.011983514908057713,-0.0059424539791623765,0.009733606047486187,0.0025917654471261375
2021-11-01,0.0023495333055336687,0.0016189521955261021,0.017226611587073615,0.0004967304068765888,0.0027754065075746848,-0.0014858078718054113,0.00154353249199346,0.0023006860519032557,0.003586720930841336,-0.001195730977348819,0.018344399369266684
2021-11-02,0.011368796134033188,0.0001243181567813778,-0.009408258612965459,0.0024825217756678786,0.0033402119438603606,0.00880388234062135,0.006726610457389315,0.009388558393762736,0.0008937213470294747,0.006284840779983147,-0.006736801932334169
2021-11-03,0.010430177132904062,0.0036049777700513097,-0.00828870949748195,0.00371492021307418,-0.002187695761831865,0.005838606572235117,0.00932659429811622,0.0057873660380423075,-0.003719673542466495,0.0058732790352766795,0.01798903286465281
2021-11-04,-0.0005734140762430062,0.003963994494705858,0.0013931420600270528,-0.01307668613030366,0.0040039976648234,0.015642224458905618,0.0009652987077144459,-0.011303006455964715,-0.005525943938746725,-0.0068737673455222525,0.01347007794887678
2021-11-05,0.007803425480005677,0.008019855882996918,0.013041249427996338,0.0004999590961385358,0.010159262650992762,0.005173857993106434,0.005786564465177335,0.002286538196269561,0.009461041990771468,-0.011164101791603098,0.006431515074321936
2021-11-08,0.012525567669839699,-0.0044064727195782805,0.009097095959889945,0.00549721589075447,0.0041357857476429505,0.005386604261351069,-0.007945241264691205,-0.00020746052600872922,-0.014876743902401457,0.005946150248559379,-0.014153167803592992
2021-11-09,0.004611062456287396,-0.0024590396644231793,0.00408220391640568,-0.005467161722456537,0.0025273703126842406,-0.004107676075505329,0.003452190338873118,0.0037338552266812375,0.0051343948230595515,-0.003666456237238047,-0.018485821413091297
2021-11-10,-0.006828701106519786,-0.011338379618507588,-0.026427366368166783,-0.0017491894214819448,-0.005602160029093195,-0.01649819108940187,0.0030274570242074805,-0.004959892110346753,0.00811300687449501,0.00285366585734792,-0.003717556425448243
2021-11-11,0.008002514641167302,-0.0019942979790240623,0.003828415613667424,0.0027536315732610284,-0.00413159051487666,0.004680271930988855,-0.0006863539376025241,0.0004153380427949216,-0.006110324524171706,-0.0029203081773073736,-0.0027006198102932366
2021-11-12,0.007491816566927989,0.014614248323738588,-0.0024268732800374337,0.0022464460739204384,0.007920178813562329,0.012159358062738157,0.0,0.0004153517816423147,-0.0005995720509943681,0.004956767980473842,0.0033476501062716935
2021-11-15,-0.0045503949515312,0.0028312555130611816,0.008340558030474732,0.0,0.0018708290906903624,-0.0010161203956158271,0.004805401663941833,0.005602594842936792,0.013203450683840323,-0.0062029364106291895,-0.0008341396605479057
2021-11-16,-0.0027870612802808337,-0.0074884070253771196,0.0015510700466785377,-0.000996388941217563,0.00018700158277473733,0.010530239986829004,-0.006284980181222255,-0.006190679975479729,-0.00473866999091499,0.004211153586771266,0.01576473264935574
2021-11-17,-0.006596931684542673,-0.0038343389439788877,-0.015313058221327336,-0.011468145714951361,-0.005974892725796432,-0.0030194767863208627,-0.002199808154743965,0.006644588179101962,0.0008923994984910699,0.001422834546696894,0.006381904070325239
2021-11-18,-0.004276659717782905,-0.007201203612110629,-0.005941286573840965,-0.005044245402408221,-0.002066067960880935,0.009976757526568125,-0.0035830610348431824,-0.00020625544079655445,-0.005202690551452616,0.0003741447426621747,0.011338077586075412
2021-11-19,-0.0018084528390178711,-0.003376721051734366,-0.039022538806184004,-0.010899821703234447,-0.004987615283755575,0.007291069407060258,-0.003595407068643919,-0.005364117804108726,0.00567839520823088,-0.0060547613542413226,0.004323020104683106
2021-11-22,0.0015851206462962342,-0.012172348803286437,0.01774263079868721,0.0140954559452513,0.0027427010819620623,-0.011149251882272337,0.007910937035123355,-0.004977946583315518,0.006091903507000174,-0.0045125453435413965,-0.002507027147908736
2021-11-23,0.0010176508177570653,-0.002667494308350671,0.030733543787934137,0.01566788419237941,0.001697605845859762,-0.002302454354913719,0.006610017993527562,0.010631326064317381,0.001033932389739034,0.0010579202294764833,-0.007255188213910135
2021-11-24,-0.007115461253630273,0.0014010447066850062,0.009764413731951693,-0.002238871500751971,-0.0011297420166261896,0.0072774739284828804,-0.0030097664720442063,0.01340771354652448,0.0005902546496594496,-0.00037734048312154655,0.002054097684868861
2021-11-26,-0.017176591765623805,-0.018315993000701747,-0.040234564287872865,-0.03316736103844542,-0.02705510020028068,-0.02496431863928883,-0.012623666341052941,-0.027071047581601837,-0.01562963348452051,-0.0036992704029986667,-0.02726538170149473
2021-11-29,0.004629644909768915,0.008551545157367668,0.005757319455703458,0.0030952445564786935,0.001743983922958714,0.025001548210316527,0.0025014013907855848,0.01255222000816869,0.014829086599642993,0.002727593712853471,0.015533993272088376
2021-11-30,-0.024769618315742536,-0.031731901261544015,-0.023434712917710265,-0.023913566070599135,-0.025341113749639876,-0.00834621783189815,-0.025644190196834393,-0.020867528658295664,-0.029225055990548587,-0.019647716821780903,-0.01351100508416081
2021-12-01,-0.010159632830816001,-0.023086146811859054,-0.010624805689751882,-0.01106435597377775,-0.013892690365253424,-0.013691188002490251,-0.004837493408202054,-0.013083097520227294,0.0018247465772869287,-0.001773026096084429,-0.018049266742471537
2021-12-02,0.0204082041214797,0.01684119668579731,0.02906900532123724,0.029834944591662582,0.029687042838118627,0.009194255991989753,0.010579529165525292,0.02736796651428941,0.012748290850607358,0.004865001446086703,0.014246586046126053
2021-12-03,-0.0022221611849172485,-0.0022708900681009947,-0.007916548110412647,-0.01629597375501257,-0.0011729023879580858,-0.016732466703298088,0.012448342789312505,-0.004994522179108896,0.010040537531840199,0.0018441076490554043,-0.019448960922424097
2021-12-06,0.01465254259533788,0.01646578870308879,0.014871087560298424,0.01525117871404924,0.01692766764441722,0.00950773099315727,0.017605462890151857,0.014431715729798178,0.01528205549431405,0.005676375456921567,0.011420000830204335
2021-12-07,0.015249239015688643,0.01027276938879873,0.023409667895534225,0.017871058883304425,0.010199179368753475,0.034913105959613944,0.0021966684772252165,0.017732133070322842,0.0074528292846902655,0.012889985216181898,0.023324949698584563
2021-12-08,0.004210483117076391,0.007300367239590155,-0.00017469831582295203,-0.005343390604098164,0.002476439763582805,0.004579197222377873,-0.003150863784768254,0.004254506593876606,-0.001015548961697088,0.007529957895334061,0.0025164624958886606
2021-12-09,-0.005552265099108444,-0.007894469222611278,-0.007684121206704364,-0.002046815446145045,-0.003135396906634891,-0.010789997821852304,0.0027484177452272718,-0.012709447354057324,-0.0013068779789271456,0.002316894220611543,-0.0173296088991578
2021-12-10,0.006153050133553606,0.0005216230373501496,0.007391619537115535,0.0010255067461206746,0.004098286652126859,0.020065389327368788,0.01685836177352984,0.005108194440677671,0.005379658838043921,0.0035047455023753393,0.0069755988184485584
2021-12-13,-0.006002294458553936,-0.005215079016522961,-0.0277775342461426,-0.010755622867329562,-0.01034647906446351,-0.014867615929206046,0.013074862128488629,0.013417468104662378,0.012291880354635687,0.009436661711007766,-0.025757601691568488
2021-12-14,-0.001025343862872674,-0.002621156776954514,-0.004133159956604904,0.005954293798559496,-0.009495508019236598,-0.01642671190373901,0.0006651640421391214,-0.011033096049973712,-0.005999956872382639,-0.00404845351515315,-0.005808253695286925
2021-12-15,0.0021668153171612303,0.010512708014073668,-0.00487194442971528,0.0028304421870404273,0.008715091447785372,0.026497624027837396,0.010104854183968781,0.01480730278470288,0.01638407159035915,0.02047304461469035,0.01269205482773228
2021-12-16,0.01024253429322819,-0.0014304815078540756,0.006346205491306156,0.012573916147177844,0.0004801023252525294,-0.028343198752432963,0.00710815891042027,0.0037979793344609103,0.005090700683078708,0.005939121984424478,-0.022081840333652902
2021-12-17,-0.01250414304141001,-0.004036961151153706,-0.02036030665581734,-0.022047937400224926,-0.017079600744659307,-0.006685911321752225,-0.017121881418853735,-0.0033852124235528303,-0.015053464660710225,-0.006984315799533292,-0.006814936874046329
2021-12-20,-0.017863464472847812,-0.006983678190733422,-0.012389304295599146,-0.019424055637024873,-0.0160204737722226,-0.011894025131934494,0.00029455077612405844,-0.0065492895790655314,0.0009499918220117198,-0.006055510278837772,-0.01614368667279431
2021-12-21,0.012608128717438438,0.018999869714213746,0.028485310897336635,0.02071157288375458,0.01991617368757259,0.025306511808246945,-0.001338316063669076,0.005679658461172465,-0.0014380477968930494,0.004174183641227014,0.025905590479474494
2021-12-22,0.007954581641033798,0.0024601502593963875,0.006419587297275875,0.004682865266654401,0.0028317079492445885,0.013077279916107187,0.006299263567471902,0.009883111791655796,0.0043209222797484514,0.011667613923902698,0.01824005755372049
2021-12-23,0.010065409508574374,0.008912799308168351,0.0005467776761460819,0.00517863488345105,0.011780501733914761,0.005582302501302205,0.0022640968673144357,-0.0029959864383687362,-0.00014339855066025642,0.004108536108018868,0.013871390985802812
2021-12-27,0.015060487448837812,0.009729629500625947,0.02185777289778601,0.010304121967366076,0.01058513806674477,0.02145252536795339,0.01063152607896356,0.020432787576705636,0.004876500483366186,0.010552927061500794,0.00974491378992215
2021-12-28,0.005801020005391955,-0.0005070819503479873,-0.0007128405981814412,0.000509783320015833,0.0050466779000055695,-0.005208385923096803,0.005654206800822736,0.004318822749872719,0.008992429566448301,-0.002628504672897214,0.0004384088493993854
2021-12-29,0.004103767621127297,-0.004947521656065601,-0.00642181383339957,-0.0012741241027132144,0.001800240635880579,0.0008535964814182506,0.004576205216067164,0.0060594047084807645,0.005375390318664186,0.005697877042424748,0.0019975392207449705
2021-12-30,-0.003534663968181584,0.0042071246601813606,-0.006104019700942542,-0.0017863439255891844,-0.0035940111867770463,-0.0065952589379773,-0.0031237769783408753,0.004468615819192001,0.003658496125669375,0.0020539876407106306,-0.0035979449343850334
2021-12-31,0.004433956417127849,-0.013837810997228916,0.0025289366856418027,-0.0017892245246525773,0.004271107203658531,-0.0048647062028053245,0.006789429400021252,0.0021275816308208295,0.0035046722535823083,-0.004240486476484007,-0.002391252619687201
2022-01-03,-0.013022946283074988,0.00695140342491718,0.030990993164455194,0.012291864319927903,-0.008222411993489165,0.009489640732001092,-0.00012994478349703797,-0.00926447708088185,-0.009918832605722905,-0.010291832962638137,0.02871271267110842
2022-01-04,0.012300292523741208,-0.0021731609153894382,0.03460328338340868,0.026308986204358398,0.020106960565298815,-0.01059706052190934,0.0067448546992847636,-0.0038964186312315796,-0.003104452724299489,-0.013195730295281205,-0.00608616190764566
2022-01-05,-0.00011061379966148532,-0.025112367654478218,-0.00016902895054282663,-0.01158462364960966,-0.009528190581824303,-0.030749540209846438,-0.0009019761104204216,-0.03246618752178165,-0.000565939630675083,-0.007122123759434218,-0.02698186155096105
2022-01-06,-0.01259376017529068,0.004468515271099038,0.022301191139213916,0.014713004505972016,0.004621245507732574,-0.0050500498946918215,-0.002707927966921986,0.0012125339632182985,-0.010338374575645015,-0.011564796989520731,-0.0026059295067775157
2022-01-07,-0.0008948022019379387,0.00013076526681876643,0.013716677050824355,0.011796749301018261,-0.0002815833807049417,-0.009196004225603849,0.0010344667429498244,-0.00524899774276133,0.007584371043135141,-0.005109639805576216,-0.016661695269587384
2022-01-10,-0.010190761508819146,-0.006279261968979544,-0.003097469890257054,-0.0034007652047137737,-0.011268656029315594,0.0001811256081358792,-0.007879241426128836,-0.005886415657067934,-0.006533371873397531,0.010271764628571933,-0.006115712659412353
2022-01-11,0.010974300682300209,0.012506622172270498,0.034014760338824335,0.008774119963142368,0.005983493361865655,0.011990835790862908,-0.0011714977102036395,-0.0016329469327647228,-0.00900657115646275,0.007956926358481109,0.009633651461907089
2022-01-12,0.010071578714593965,0.0013004277292933963,0.0018977283588026417,0.0007249830307756167,0.003209921226873025,0.0047037518831032354,0.0003905838708015974,0.0026585380977119932,0.0031737433132343895,-0.0028508205068421555,0.006594597497032284
2022-01-13,-0.0077554956680261355,-0.010388455802772034,-0.005051352267813947,-0.0038631446544886705,0.002164523800919138,-0.025897878076513114,0.0018245136934820216,-0.0034674922151444187,0.004889626747775377,-0.01554012336017041,-0.020100518327128336
2022-01-14,-0.008485680071291246,0.004592620685440751,0.023480956300840017,-0.010421434394220497,-0.006010134025712599,0.008456370102797317,0.0018204085592283814,-0.011665799052093528,-0.006868979879318893,-0.001712312746178224,-0.004659628861211518
2022-01-18,-0.013175901879902252,-0.012147415777687298,0.0040301718740205494,-0.02228758266280606,-0.011525676442154964,-0.024010327128910935,-0.014409514789044287,-0.006833738779492782,-0.011959932809451068,-0.014022707626022202,-0.01892921336694897
2022-01-19,-0.0025103235042406302,-0.0017187764343212786,-0.007256419990191554,-0.016783652526026094,-0.011182153409664553,-0.013969570502249229,0.006322211377195908,-0.012927589793752414,0.004520940520683858,-0.004085098123928987,-0.018049822281759442
2022-01-20,-0.014529423153518017,-0.009933922231598391,-0.009175609745262436,-0.00636941738589214,-0.012758719106955252,-0.012913966196970161,-0.0065443469999901804,-0.008872076156917541,0.0013065769168156827,-0.006532412280772948,-0.01822326399818064
2022-01-21,-0.024378722759103022,-0.03384610872088545,-0.01977703989538815,-0.020512811297695555,-0.009203081916924316,-0.01987790024510172,0.000790173363741653,-0.0006390269809812832,-0.0018847869752616209,-0.010092587598226288,-0.029321445821194225
2022-01-24,0.000594687471824562,0.0073385576592490676,0.006725330407888697,0.002879861763182001,0.005731367846952162,0.005183407572690646,-0.0032911282423400134,0.0021327794086567486,-0.009587490472957372,-0.003321107012835056,0.012027404600066571
2022-01-25,-0.009037767352315873,-0.020481047510354622,0.038810325822784764,0.004176107808123941,-0.009825106836697683,-0.023141814099906788,-0.011094732232577398,-0.0027667881348756307,-0.015693751222822128,-0.006432171754718774,-0.016923234136660192
